id,name,nickname,branch
1,白帶魚,白魚,20
2,南方舵魚,白毛,18
3,天竺舵魚,白毛,18
4,低鰭舵魚,白毛,18
5,小鱗瓜子鱲,黑毛,17
6,黃帶瓜子鱲,黑毛,17
7,瓜子鱲,黑毛,17
8,黑棘鯛,黑鯛,10
9,布氏石斑魚,石斑,59
10,褐帶石斑魚,石斑,59
11,點帶石斑魚,石斑,59
12,斑帶石斑魚,石斑,59
13,橫帶石斑魚,石斑,59
14,霜點石斑魚,石斑,59
15,日本紅目大眼鯛,紅目鰱,42
16,血斑異大眼鯛,紅目鰱,42
17,寶石大眼鯛,紅目鰱,42
18,大棘大眼鯛,紅目鰱,42
19,高背大眼鯛,紅目鰱,42
20,日本大鱗大眼鯛,紅目鰱,42
21,後刺尾鯛,倒吊,60
22,巴鰹,三點仔,11
23,斑鰭圓鱗鮋,石狗公,34
24,石狗公,石狗公,34
25,黃鰭棘鯛,黃鰭鯛,10
26,銀臭肚魚,臭肚,16
27,長鰭臭肚魚,臭肚,16
28,褐臭肚魚,臭肚,16
29,刺臭肚魚,臭肚,16
30,鱷形叉尾鶴鱵,青旗,26
31,鱗鰭叫姑魚,春子,5
32,鱗鰭叫姑魚,春子,6
33,鱗鰭叫姑魚,春子,7
34,鱗鰭叫姑魚,春子,8
35,杜氏叫姑魚,春子,5
36,杜氏叫姑魚,春子,6
37,杜氏叫姑魚,春子,7
38,杜氏叫姑魚,春子,8
39,大鼻孔叫姑魚,春子,5
40,大鼻孔叫姑魚,春子,6
41,大鼻孔叫姑魚,春子,7
42,大鼻孔叫姑魚,春子,8
43,黃姑魚,春子,5
44,黃姑魚,春子,6
45,黃姑魚,春子,7
46,黃姑魚,春子,8
47,隆頭鸚哥魚,鸚哥,37
48,卡羅鸚鯉,鸚哥,37
49,日本鸚鯉,鸚哥,37
50,臺灣鸚鯉,鸚哥,37
51,鮑氏綠鸚哥魚,鸚哥,37
52,小鼻綠鸚哥魚,鸚哥,37
53,新月鸚哥魚,鸚哥,37
54,藍點鸚哥魚,鸚哥,37
55,黑鸚哥魚,鸚哥,37
56,卵頭鸚哥魚,鸚哥,37
57,綠頜鸚哥魚,鸚哥,37
58,雜紋鸚哥魚,鸚哥,37
59,史氏鸚哥魚,鸚哥,37
60,漣紋櫛齒刺尾鯛,正吊,60
61,鋸尾鯛,黑豬哥,60
62,星帶蝮鯙,錢鰻,19
63,多環蝮鯙,節仔鰻,19
64,裂吻勾吻鯙,雞角仔鰻,19
65,白緣裸胸鯙,錢鰻,19
66,班第氏裸胸鯙,錢鰻,19
67,雲紋裸胸鯙,唇斑裸胸鯙,19
68,黴身裸胸鯙,花鰻,19
69,大斑裸胸鯙,黑斑裸胸鯙,19
70,黃邊鰭裸胸鯙,錢鰻,19
71,爪哇裸胸鯙,錢鰻,19
72,蠕紋裸胸鯙,錢鰻,19
73,細花斑裸胸鯙,花斑裸胸鯙,19
74,淡網紋裸胸鯙,錢鰻,19
75,雷褔氏裸胸鯙,錢鰻,19
76,疏斑裸胸鯙,波紋裸胸鯙,19
77,長鯙,錢鰻,19
78,斑鱵,補網師,25
79,南洋鱵,補網師,25
80,無斑圓尾鶴鱵,臺灣圓尾鶴鱵,26
81,黑背叉尾鶴鱵,叉尾鶴鱵,26
82,凸頜鋸鱗魚,凸頜松毬,43
83,康德鋸鱗魚,康德松毬,43
84,赤鋸鱗魚,赤松毬,43
85,赤鰓鋸鱗魚,赤鰓松毬,43
86,黑鰭棘鱗魚,金鱗甲,43
87,銀帶棘鱗魚,金鱗甲,43
88,黑點棘鱗魚,金鱗甲,43
89,康氏馬鞭魚,馬戍,22
90,鱗馬鞭魚,馬鞭魚,22
91,赫氏無鰾鮋,無鰾鮋,34
92,魔鬼簑鮋,獅子魚,34
93,鬚擬鮋,鬼石狗公,34
94,毒擬鮋,石獅子,34
95,黑角魚,雞角,38
96,翼鱗角魚,紅雙角魚,38
97,貢氏鱗角魚,貢氏角魚,38
98,岸上氏鱗角魚,岸上氏角魚,38
99,尖棘角魚,雞角,38
100,亞洲沙鮻,沙腸仔,1
